scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Koompassia excelsa,2024-05-20 10:05:00 +0800,,"Sabah, MY",4.696317278,116.9420928397,"",,https://www.inaturalist.org/observations/260061617,https://inaturalist-open-data.s3.amazonaws.com/photos/466956508/medium.jpeg,regray,260061617,Koompassia excelsa,Plantae,348093,1,0,2024/05/20 10:05 AM,2024-05-20,2024-05-20 02:05:00 UTC,Asia/Kuching,31,31398,,obscured,true,,,4766419,Ryan E. Gray,2025-01-30 14:59:43 UTC,2025-04-13 19:19:36 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-02-09 10:08:00 +0800,,"Sabah, MY",6.0115144319,116.6230475393,"",,https://www.inaturalist.org/observations/261311761,https://inaturalist-open-data.s3.amazonaws.com/photos/469434969/medium.jpeg,casperliao,261311761,Koompassia excelsa,Plantae,348093,1,0,2025/02/09 10:08,2025-02-09,2025-02-09 02:08:00 UTC,Asia/Kuching,4174,31362,,obscured,true,,,6463606,Casper,2025-02-11 03:11:10 UTC,2025-04-15 06:46:07 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-02-14 09:56:40 +0800,"","Jerantut, MY-PH, MY",4.5964448204,102.3974655229,"",,https://www.inaturalist.org/observations/261699793,https://inaturalist-open-data.s3.amazonaws.com/photos/470210141/medium.jpg,zr217,261699793,Koompassia excelsa,Plantae,348093,0,0,2025-02-14 09:56:40+08:00,2025-02-14,2025-02-14 01:56:40 UTC,Kuala Lumpur,4,31403,,obscured,true,,,3916529,"",2025-02-15 06:50:35 UTC,2025-02-15 10:06:28 UTC,needs_id,,,3,false
Koompassia excelsa,2012-08-19 17:31:00 +0800,,"Sabah, MY",5.3508322573,118.611023402,"",,https://www.inaturalist.org/observations/261853506,https://inaturalist-open-data.s3.amazonaws.com/photos/470518390/medium.jpeg,regray,261853506,Koompassia excelsa,Plantae,348093,1,0,2012/08/19 5:31 PM,2012-08-19,2012-08-19 09:31:00 UTC,Asia/Kuching,15960,31384,,obscured,true,,,4766419,Ryan E. Gray,2025-02-16 15:40:43 UTC,2025-04-16 00:36:09 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2012-08-20 18:10:00 +0800,,"Sabah, MY",5.3846713638,118.6709109295,"",,https://www.inaturalist.org/observations/261854245,https://inaturalist-open-data.s3.amazonaws.com/photos/470520939/medium.jpeg,regray,261854245,Koompassia excelsa,Plantae,348093,1,0,2012/08/20 6:10 PM,2012-08-20,2012-08-20 10:10:00 UTC,Asia/Kuching,17735,31384,,obscured,true,,,4766419,Ryan E. Gray,2025-02-16 15:47:55 UTC,2025-04-16 00:40:09 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-01-08 17:40:00 +0800,,"Sandakan, MY-SA, MY",5.821420832,117.9381456425,"",,https://www.inaturalist.org/observations/262228690,https://inaturalist-open-data.s3.amazonaws.com/photos/471118374/medium.jpg,jeanne153,262228690,Koompassia excelsa,Plantae,348093,1,0,2025/01/08 5:40 PM,2025-01-08,2025-01-08 09:40:00 UTC,Asia/Kuching,220,31368,,obscured,true,,,3940318,Jeanne Benioff,2025-02-19 04:52:32 UTC,2025-04-16 09:03:29 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2013-03-18 14:55:00 +0800,,"Sabah, MY",6.0500985815,116.7639468269,"",,https://www.inaturalist.org/observations/262801828,https://inaturalist-open-data.s3.amazonaws.com/photos/471998276/medium.jpeg,regray,262801828,Koompassia excelsa,Plantae,348093,0,0,2013/03/18 2:55 PM,2013-03-18,2013-03-18 06:55:00 UTC,Asia/Kuching,61,31362,,obscured,true,,,4766419,Ryan E. Gray,2025-02-23 11:38:05 UTC,2025-02-23 11:38:05 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2013-11-28 10:42:00 +0800,This tree surrounded by Oil Palm Plantation,"Sabah, MY",4.7934597368,117.7801133052,"",,https://www.inaturalist.org/observations/263646070,https://inaturalist-open-data.s3.amazonaws.com/photos/473670548/medium.jpeg,regray,263646070,Koompassia excelsa,Plantae,348093,0,0,2013/11/28 10:42 AM,2013-11-28,2013-11-28 02:42:00 UTC,Asia/Kuching,977,31398,,obscured,true,,,4766419,Ryan E. Gray,2025-03-02 17:13:44 UTC,2025-03-02 17:13:44 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2014-03-09 18:37:00 +0800,,"Sabah, MY",4.7436443567,117.6344849634,"",,https://www.inaturalist.org/observations/263782560,https://inaturalist-open-data.s3.amazonaws.com/photos/473937996/medium.jpg,regray,263782560,Koompassia excelsa,Plantae,348093,0,0,2014/03/09 6:37 PM,2014-03-09,2014-03-09 10:37:00 UTC,Asia/Kuching,1135,31398,,obscured,true,,,4766419,Ryan E. Gray,2025-03-03 18:24:43 UTC,2025-03-03 18:24:43 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2014-08-18 09:52:00 +0800,,"Sabah, MY",6.010634394,116.7300390069,"",,https://www.inaturalist.org/observations/263785187,https://inaturalist-open-data.s3.amazonaws.com/photos/473944016/medium.jpg,regray,263785187,Koompassia excelsa,Plantae,348093,0,0,2014/08/18 9:52 AM,2014-08-18,2014-08-18 01:52:00 UTC,Asia/Kuching,61,31362,,obscured,true,,,4766419,Ryan E. Gray,2025-03-03 18:52:54 UTC,2025-03-03 18:52:54 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2024-07-16 08:46:00 +0800,,"Sabah, MY",5.032581492,118.5785778257,"",,https://www.inaturalist.org/observations/269067656,https://inaturalist-open-data.s3.amazonaws.com/photos/483728051/medium.jpg,pecosvalleydiamond,269067656,Koompassia excelsa,Plantae,348093,2,0,2024/07/16 8:46 AM,2024-07-16,2024-07-16 00:46:00 UTC,Asia/Kuching,,31389,obscured,obscured,true,,,4348831,Moses Michelsohn,2025-04-07 03:38:34 UTC,2025-09-01 20:42:58 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-04-22 08:50:00 +0800,"","Marudi, MY-SK, MY",4.1734899831,114.8285072666,"",,https://www.inaturalist.org/observations/272404079,https://inaturalist-open-data.s3.amazonaws.com/photos/490080341/medium.jpg,naturalistchu,272404079,Koompassia excelsa,Plantae,348093,0,0,2025/04/22 08:50,2025-04-22,2025-04-22 00:50:00 UTC,Asia/Kuching,5,31411,,obscured,true,,,5269757,naturalistchu,2025-04-23 09:51:52 UTC,2025-04-23 09:51:52 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2025-02-01 11:46:00 +0800,"","Sandakan, MY-SA, MY",5.9841422414,117.983696415,"",,https://www.inaturalist.org/observations/272871611,https://inaturalist-open-data.s3.amazonaws.com/photos/490915534/medium.jpeg,amkamal12,272871611,Koompassia excelsa,Plantae,348093,1,0,2025/02/01 11:46 AM,2025-02-01,2025-02-01 03:46:00 UTC,Asia/Kuching,220,31368,,obscured,true,,,1007835,Adam Kamal,2025-04-25 03:44:11 UTC,2025-04-25 12:48:48 UTC,research,CC-BY,,,false
Koompassia excelsa,2025-05-09 11:53:26 +0800,,"Perak, MY",4.3113998955,101.3100630692,"",,https://www.inaturalist.org/observations/279623970,https://inaturalist-open-data.s3.amazonaws.com/photos/502147022/medium.jpeg,ross_coupland,279623970,Koompassia excelsa,Plantae,348093,0,0,2025-05-09 11:53:26,2025-05-09,2025-05-09 03:53:26 UTC,Kuala Lumpur,211,31407,,obscured,true,gps,gps,5279438,Ross Coupland,2025-05-09 04:02:38 UTC,2025-05-09 04:03:52 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2025-05-21 10:07:36 +0800,,"Jerantut, MY-PH, MY",4.246637707,102.5791606784,"",,https://www.inaturalist.org/observations/283116544,https://inaturalist-open-data.s3.amazonaws.com/photos/508699323/medium.jpg,bretvanputten,283116544,Koompassia excelsa,Plantae,348093,0,0,2025-05-21 10:07:36,2025-05-21,2025-05-21 02:07:36 UTC,Kuala Lumpur,,31407,,obscured,true,gps,gps,6658773,Bret van Putten,2025-05-22 12:44:56 UTC,2025-05-22 12:45:04 UTC,needs_id,CC-BY-SA,,2,false
Koompassia excelsa,2011-01-16 01:07:09 +0800,"","Sabah, MY",4.8298690301,117.9672745946,"",,https://www.inaturalist.org/observations/284551822,https://inaturalist-open-data.s3.amazonaws.com/photos/511403152/medium.jpg,globalherping,284551822,"",Plantae,348093,0,0,2011-01-15 20:07:09+03:00,2011-01-16,2011-01-15 17:07:09 UTC,Asia/Kuching,500,31394,,obscured,true,,,8238319,"",2025-05-27 14:16:26 UTC,2025-05-27 14:16:37 UTC,needs_id,CC-BY-NC,,3,false
Koompassia excelsa,2025-02-20 11:42:26 +0800,,"Sabah, MY",4.8690914928,117.7763159525,"",,https://www.inaturalist.org/observations/286137916,https://static.inaturalist.org/photos/514368063/medium.jpg,joshua_satto,286137916,Koompassia excelsa,Plantae,348093,0,0,2025-02-20 11:42:26,2025-02-20,2025-02-20 03:42:26 UTC,Asia/Kuching,2142,31394,,obscured,true,,,4670777,Joshua Satto,2025-06-02 00:17:06 UTC,2025-06-06 04:05:53 UTC,needs_id,,,843,false
Koompassia excelsa,2025-06-03 13:19:00 +0800,,"Sarawak, MY",2.7985960379,112.7077856243,"",,https://www.inaturalist.org/observations/286481154,https://inaturalist-open-data.s3.amazonaws.com/photos/515029521/medium.jpg,hobartwqh,286481154,Koompassia excelsa,Plantae,348093,0,0,2025-06-03 13:19:00,2025-06-03,2025-06-03 05:19:00 UTC,Asia/Kuching,711,31434,,obscured,true,gps,gps,4354237,Hobart WQH,2025-06-03 07:05:56 UTC,2025-06-03 13:20:18 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2025-05-15 14:26:00 +0800,,"Sabah, MY",6.0752405362,116.6149287111,"",,https://www.inaturalist.org/observations/287697794,https://inaturalist-open-data.s3.amazonaws.com/photos/517308726/medium.jpg,teresap,287697794,Koompassia excelsa,Plantae,348093,0,0,2025/05/15 2:26 PM,2025-05-15,2025-05-15 06:26:00 UTC,Asia/Kuching,,31362,,obscured,true,,,479865,"",2025-06-07 21:10:31 UTC,2025-06-07 21:15:57 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2025-03-15 16:20:00 +0800,,"Sandakan, MY-SA, MY",5.8734460343,117.8263325938,"",,https://www.inaturalist.org/observations/287804807,https://inaturalist-open-data.s3.amazonaws.com/photos/517506803/medium.jpg,lus,287804807,Koompassia excelsa,Plantae,348093,1,0,2025/03/15 4:20 PM,2025-03-15,2025-03-15 08:20:00 UTC,Asia/Kuching,8,31368,,obscured,true,,,6613603,Lucía,2025-06-08 06:51:07 UTC,2025-07-15 19:31:12 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-06-25 09:28:44 +0800,,"Sarawak, MY",1.3928514485,112.0322517309,"",,https://www.inaturalist.org/observations/294805832,https://static.inaturalist.org/photos/530671334/medium.jpg,gregorywalton,294805832,,Plantae,348093,0,0,2025-06-25 09:28:44,2025-06-25,2025-06-25 01:28:44 UTC,Asia/Kuching,13,31447,,obscured,true,,,739976,,2025-07-03 09:57:35 UTC,2025-07-03 09:57:36 UTC,needs_id,,,843,false
Koompassia excelsa,2025-07-09 16:03:51 +0800,"","Trengganu, MY",5.3400470392,103.256186729,"",,https://www.inaturalist.org/observations/296456034,https://inaturalist-open-data.s3.amazonaws.com/photos/533807359/medium.jpg,athirahjefri,296456034,Tapang,Plantae,348093,0,0,2025-07-09 16:03:51+08:00,2025-07-09,2025-07-09 08:03:51 UTC,Kuala Lumpur,542,31384,,obscured,true,,,7817939,,2025-07-09 08:33:48 UTC,2025-07-09 08:34:18 UTC,needs_id,CC-BY-NC,,3,false
Koompassia excelsa,2025-04-21 09:32:23 +0800,"","Marudi, MY-SK, MY",4.0102925492,114.9710513734,"",,https://www.inaturalist.org/observations/299752211,https://inaturalist-open-data.s3.amazonaws.com/photos/540046666/medium.jpg,ssnp019,299752211,"",Plantae,348093,0,0,2025-04-21 09:32:23+08:00,2025-04-21,2025-04-21 01:32:23 UTC,Asia/Kuching,4,31411,,obscured,true,,,2263809,謝麗霦,2025-07-21 05:10:01 UTC,2025-07-21 05:10:24 UTC,needs_id,CC-BY,,3,false
Koompassia excelsa,2025-07-29 09:24:57 +0800,"","Sabah, MY",5.0933160956,118.4747181959,"",,https://www.inaturalist.org/observations/302020219,https://inaturalist-open-data.s3.amazonaws.com/photos/544280405/medium.jpg,swildem,302020219,Koompassia excelsa,Plantae,348093,1,0,2025-07-29 09:24:57+08:00,2025-07-29,2025-07-29 01:24:57 UTC,Asia/Kuching,4,31389,,obscured,true,,,7277572,,2025-07-29 05:24:11 UTC,2025-09-01 20:52:17 UTC,research,CC-BY-NC,,3,false
Koompassia excelsa,2025-09-01 12:27:00 +0800,,Malaysia,6.0917009504,100.9048070667,"",,https://www.inaturalist.org/observations/311365296,https://inaturalist-open-data.s3.amazonaws.com/photos/562065295/medium.jpg,lunarjade,311365296,Koompassia excelsa,Plantae,348093,0,0,2025/09/01 12:27 PM,2025-09-01,2025-09-01 04:27:00 UTC,Kuala Lumpur,211,31362,,obscured,true,,,3772847,"",2025-09-04 00:08:15 UTC,2025-09-04 00:08:15 UTC,needs_id,CC-BY-NC,,,false
Koompassia excelsa,2016-09-07 09:30:00 +0800,"","Kinabatangan, MY-SA, MY",5.5701602846,118.1966768712,"",,https://www.inaturalist.org/observations/313332746,https://inaturalist-open-data.s3.amazonaws.com/photos/565823885/medium.jpg,regray,313332746,Koompassia excelsa,Plantae,348093,1,0,2016/09/07 9:30 AM,2016-09-07,2016-09-07 01:30:00 UTC,Asia/Kuching,1885,31379,,obscured,true,,,4766419,Ryan E. Gray,2025-09-12 14:30:17 UTC,2025-09-23 21:25:25 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2018-07-27 16:52:00 +0800,Seedling bought at INEKIA,"Sabah, MY",4.6261281698,117.7978349896,"",,https://www.inaturalist.org/observations/314976806,https://inaturalist-open-data.s3.amazonaws.com/photos/568953357/medium.jpg,regray,314976806,Koompassia excelsa,Plantae,348093,1,0,2018/07/27 4:52 PM,2018-07-27,2018-07-27 08:52:00 UTC,Asia/Kuching,8,31398,,obscured,true,,,4766419,Ryan E. Gray,2025-09-19 10:08:57 UTC,2025-09-19 13:43:36 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2008-03-31 10:39:00 +0800,,"Marudi, MY-SK, MY",4.0425699379,114.9418926417,"",,https://www.inaturalist.org/observations/315211163,https://inaturalist-open-data.s3.amazonaws.com/photos/569406079/medium.jpg,regray,315211163,Koompassia excelsa,Plantae,348093,1,0,2008/03/31 10:39 AM,2008-03-31,2008-03-31 02:39:00 UTC,Asia/Kuching,488,31411,,obscured,true,,,4766419,Ryan E. Gray,2025-09-20 11:21:06 UTC,2025-09-20 11:47:08 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2008-04-02 15:17:00 +0800,,,0.9429980949,110.6167244882,"",,https://www.inaturalist.org/observations/315211661,https://inaturalist-open-data.s3.amazonaws.com/photos/569408356/medium.jpg,regray,315211661,Koompassia excelsa,Plantae,348093,1,0,2008/04/02 3:17 PM,2008-04-02,2008-04-02 07:17:00 UTC,Asia/Kuching,3906,31449,,obscured,true,,,4766419,Ryan E. Gray,2025-09-20 11:24:59 UTC,2025-09-20 12:03:36 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-09-18 10:51:38 +0800,,"Sabah, MY",5.0990908591,117.6398138128,"",,https://www.inaturalist.org/observations/315510759,https://inaturalist-open-data.s3.amazonaws.com/photos/569969188/medium.jpg,brodiecasstalbott,315510759,Koompassia excelsa,Plantae,348093,0,0,2025-09-18 10:51:38,2025-09-18,2025-09-18 02:51:38 UTC,Asia/Kuching,435,31389,,obscured,true,gps,gps,768606,Brodie Cass Talbott,2025-09-21 13:16:38 UTC,2025-09-21 13:16:44 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2009-01-11 15:36:00 +0800,,"Kinabatangan, MY-SA, MY",5.4467352235,117.9503496557,"",,https://www.inaturalist.org/observations/316000619,https://inaturalist-open-data.s3.amazonaws.com/photos/570905314/medium.jpg,regray,316000619,Koompassia excelsa,Plantae,348093,1,0,2009/01/11 3:36 PM,2009-01-11,2009-01-11 07:36:00 UTC,Asia/Kuching,122,31379,,obscured,true,,,4766419,Ryan E. Gray,2025-09-23 08:14:32 UTC,2025-09-23 09:43:19 UTC,research,CC-BY-NC,,,false
Koompassia excelsa,2025-09-25 10:04:26 +0800,,"Sabah, MY",4.924955504,117.8374138145,"",,https://www.inaturalist.org/observations/318097769,https://inaturalist-open-data.s3.amazonaws.com/photos/574866484/medium.jpg,dawicho,318097769,Koompassia excelsa,Plantae,348093,0,0,2025-09-25 10:04:26,2025-09-25,2025-09-25 02:04:26 UTC,Asia/Kuching,,31394,,obscured,true,gps,gps,1428321,David Torres,2025-10-02 00:01:09 UTC,2025-10-02 00:01:22 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2025-09-24 16:47:50 +0800,,"Sabah, MY",4.8687964177,117.8809176849,"",,https://www.inaturalist.org/observations/318158795,https://inaturalist-open-data.s3.amazonaws.com/photos/574989343/medium.jpg,dawicho,318158795,Koompassia excelsa,Plantae,348093,0,0,2025-09-24 16:47:50,2025-09-24,2025-09-24 08:47:50 UTC,Asia/Kuching,,31394,,obscured,true,gps,gps,1428321,David Torres,2025-10-02 09:18:52 UTC,2025-10-02 09:19:02 UTC,needs_id,CC-BY-NC,,2,false
Koompassia excelsa,2025-09-19 06:15:49 +0800,,"Sandakan, MY-SA, MY",5.9918421493,117.8557387376,"",,https://www.inaturalist.org/observations/319068220,https://inaturalist-open-data.s3.amazonaws.com/photos/576726972/medium.jpg,dawicho,319068220,Koompassia excelsa,Plantae,348093,0,0,2025-09-19 06:15:49,2025-09-19,2025-09-18 22:15:49 UTC,Asia/Kuching,,31368,,obscured,true,gps,gps,1428321,David Torres,2025-10-06 04:23:52 UTC,2025-10-06 04:24:06 UTC,needs_id,CC-BY-NC,,2,false
